date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,rain_sum,precipitation_sum,pressure_msl_mean,cloud_cover_mean
2015-07-01 00:00:00+00:00,26.654213,23.729927,22.124725,5.5804243,95.076675,,,0.42963815,1014.60364,85.35255
2015-07-02 00:00:00+00:00,25.878199,23.495205,22.38219,6.466334,96.98175,,,6.923271,1013.89685,87.44569
2015-07-03 00:00:00+00:00,25.45083,23.309534,22.289152,5.8843293,98.88989,,,2.1728637,1013.6922,99.51517
2015-07-04 00:00:00+00:00,25.71396,23.517197,22.892586,5.900634,97.81951,,,27.39094,1013.90283,93.419075
2015-07-05 00:00:00+00:00,25.727089,23.12486,22.146017,5.325338,97.749115,,,27.19123,1013.8135,86.32298
2015-07-06 00:00:00+00:00,25.990221,23.082527,21.749449,6.5269117,99.678734,,,12.044401,1012.92413,88.22688
2015-07-07 00:00:00+00:00,24.803349,22.790192,22.102879,6.5451937,100.0,,,5.9339933,1012.53467,83.13078
2015-07-08 00:00:00+00:00,24.366476,22.547857,21.756311,6.2652473,100.0,,,1.6132532,1014.3453,98.034676
2015-07-09 00:00:00+00:00,24.579607,22.905521,21.909744,4.1886168,99.467575,,,0.79507124,1015.3559,86.93859
2015-07-10 00:00:00+00:00,25.992737,23.363186,21.763174,4.2004776,96.39719,,,1.1757066,1015.3666,81.84249
2015-07-11 00:00:00+00:00,24.555864,23.120852,22.516603,6.619511,98.3268,,,2.3184462,1014.27716,86.7464
2015-07-12 00:00:00+00:00,23.968994,22.628517,22.320038,7.2418833,100.0,,,7.811463,1014.4876,99.65031
2015-07-13 00:00:00+00:00,25.132126,22.88618,22.173466,5.1443543,100.0,,,3.570245,1015.29834,83.55421
2015-07-14 00:00:00+00:00,25.095253,23.143848,22.4269,6.6765313,98.11563,,,1.112124,1014.90894,97.45811
2015-07-15 00:00:00+00:00,25.708382,23.50151,22.58033,6.6957884,97.04524,,,1.2800227,1015.4196,96.36201
2015-07-16 00:00:00+00:00,24.921515,23.209177,22.683764,6.715173,97.97486,,,2.7063699,1015.6301,98.265915
2015-07-17 00:00:00+00:00,25.534643,23.36684,22.287193,7.0408077,94.904465,,,1.2463142,1015.4408,83.169815
2015-07-18 00:00:00+00:00,26.24777,23.274508,22.240623,8.59642,97.83409,,,8.961676,1015.05133,85.07372
2015-07-19 00:00:00+00:00,26.010899,23.282171,22.194057,8.313674,96.763695,,,6.0705953,1015.76196,91.97762
2015-07-20 00:00:00+00:00,25.42403,23.289835,22.347486,6.794012,94.693306,,,2.9107826,1016.37256,86.88152
2015-07-21 00:00:00+00:00,27.18716,23.797503,21.800919,6.5043225,88.62292,,,1.0142891,1015.5831,47.78543
2015-07-22 00:00:00+00:00,24.650288,22.855165,22.10435,6.8342295,93.55253,,,2.3368955,1015.6938,88.68933
