date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,rain_sum,precipitation_sum,pressure_msl_mean,cloud_cover_mean
2015-01-01 00:00:00+00:00,34.51175,27.281496,22.883377,5.5207705,63.83775,,,0.2009946,1011.7082,21.572674
2015-01-02 00:00:00+00:00,33.204567,27.37158,23.62525,5.5120707,72.84317,,,0.0,1011.31146,23.5952
2015-01-03 00:00:00+00:00,33.19187,27.004993,22.360483,5.816583,74.85247,,,0.0,1011.72174,3.576828
2015-01-04 00:00:00+00:00,35.12918,27.388407,21.59572,6.4412537,61.86178,,,0.0,1012.132,11.55846
2015-01-05 00:00:00+00:00,35.466484,26.921822,20.280956,5.777939,62.871075,,,0.0,1011.9422,9.540089
2015-01-06 00:00:00+00:00,33.65379,27.755236,23.316195,4.7991753,73.88039,,,0.0,1011.8525,16.521713
2015-01-07 00:00:00+00:00,33.841095,27.588648,23.751429,5.42143,70.889694,,,0.0,1011.56274,6.5033455
2015-01-08 00:00:00+00:00,33.228397,27.622063,23.536665,7.311334,71.899,,,0.0,1011.4729,14.48497
2015-01-09 00:00:00+00:00,33.2657,27.955477,23.6219,6.3374844,73.90831,,,0.14864902,1011.78314,37.4666
2015-01-10 00:00:00+00:00,34.10301,28.33889,24.457136,6.6334314,75.91762,,,0.1442893,1012.9934,33.44823
2015-01-11 00:00:00+00:00,32.790318,27.722303,24.192373,6.927674,78.92691,,,0.14037223,1013.20374,44.429855
2015-01-12 00:00:00+00:00,34.577625,28.455719,24.22761,7.848091,74.93622,,,0.0,1013.2139,18.411484
2015-01-13 00:00:00+00:00,33.76493,28.48913,25.112846,7.5111756,72.945526,,,0.1336213,1014.6241,23.393112
2015-01-14 00:00:00+00:00,34.452232,28.522545,24.798082,6.8644385,71.95484,,,0.13069199,1013.6344,23.37474
2015-01-15 00:00:00+00:00,33.039536,28.45596,25.233316,6.5328126,74.96414,,,0.12800992,1012.2447,31.356369
2015-01-16 00:00:00+00:00,32.87684,28.089375,24.868555,6.5134563,76.97345,,,0.12554502,1013.0549,43.337994
2015-01-17 00:00:00+00:00,34.314144,28.372786,24.50379,4.329563,72.98276,,,0.0,1013.36505,6.319618
2015-01-18 00:00:00+00:00,35.10145,28.756199,24.939026,5.858762,70.992065,,,0.0,1012.37524,17.30125
2015-01-19 00:00:00+00:00,32.83876,27.889614,24.374262,5.226964,75.00137,,,0.0,1011.7856,21.282883
2015-01-20 00:00:00+00:00,33.126064,27.82303,24.009497,4.5988812,74.01068,,,0.0,1011.59576,12.264507
2015-01-21 00:00:00+00:00,35.26337,28.156445,23.794737,4.891623,66.01997,,,0.0,1011.106,6.2461357
2015-01-22 00:00:00+00:00,35.150673,28.089853,23.729969,5.182814,66.02928,,,0.11412817,1010.61633,5.227764
2015-01-23 00:00:00+00:00,34.58798,28.37327,24.665209,4.8644285,64.0386,,,0.0,1010.4266,24.209389
2015-01-24 00:00:00+00:00,34.625286,28.05668,23.550444,4.8510785,67.047905,,,0.0,1010.6367,32.191017
2015-01-25 00:00:00+00:00,34.562588,28.040096,23.98568,4.535521,68.057205,,,0.0,1010.547,23.17265
2015-01-26 00:00:00+00:00,33.999893,28.073511,23.870916,6.935731,71.06651,,,0.0,1010.6572,18.154274
2015-01-27 00:00:00+00:00,33.687202,28.056927,24.206152,7.5187182,75.07582,,,0.0,1010.36755,19.135899
2015-01-28 00:00:00+00:00,33.874508,28.290339,24.391386,7.798788,75.08512,,,0.0,1010.27765,22.11753
