date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,rain_sum,precipitation_sum,pressure_msl_mean,cloud_cover_mean
2015-02-06 00:00:00+00:00,32.919655,29.062084,27.090023,10.149985,79.49211,92.0765,,1.5214344,1008.4754,
2015-02-07 00:00:00+00:00,31.610006,28.49601,27.025896,9.417097,84.45971,94.03703,,3.3116775,1009.17456,
2015-02-08 00:00:00+00:00,31.900354,28.679934,27.211767,7.599796,84.427315,93.99754,,1.5993314,1009.5736,
2015-02-09 00:00:00+00:00,33.040703,28.86386,26.297636,5.4239473,76.39492,92.95808,,1.3493488,1009.77264,
2015-02-10 00:00:00+00:00,32.53105,28.947784,26.833508,6.5034046,73.362526,90.91861,,2.968409,1009.47186,
2015-02-11 00:00:00+00:00,33.721405,28.881708,25.56938,7.942141,68.330124,86.87913,,1.2312229,1009.2709,
2015-02-12 00:00:00+00:00,31.961754,28.015638,25.805252,8.296439,70.29773,81.83965,,2.7978623,1009.76996,
2015-02-13 00:00:00+00:00,35.502106,29.649565,26.04112,5.045957,60.26532,78.80019,,4.9648414,1009.26904,
2015-02-14 00:00:00+00:00,33.392452,29.083488,26.526995,5.041939,70.23293,86.76071,,0.32791123,1008.3682,
2015-02-15 00:00:00+00:00,33.832806,28.917414,25.712864,6.117512,75.20053,88.72124,,1.0533255,1007.3674,
2015-02-16 00:00:00+00:00,33.673157,29.051336,26.298735,7.191421,78.16813,92.68176,,2.8413887,1008.4664,
2015-02-17 00:00:00+00:00,34.863503,29.535265,26.034603,7.185811,72.13574,92.642296,,1.0611241,1010.0654,
2015-02-18 00:00:00+00:00,33.10385,28.76919,26.370476,10.052343,77.10335,92.60282,,2.3960629,1010.1647,
2015-02-19 00:00:00+00:00,32.844204,28.603115,26.606346,8.968404,78.070946,94.563354,,1.1354313,1010.5637,
2015-02-20 00:00:00+00:00,31.884554,27.987041,26.04222,8.961551,84.03854,94.52388,,2.8818035,1010.8628,
2015-02-21 00:00:00+00:00,31.574902,28.170969,26.728088,8.596562,85.00615,98.484406,,0.8069189,1011.1619,
2015-02-22 00:00:00+00:00,33.115253,28.404894,25.863958,8.590083,80.97375,98.44493,,0.47224703,1011.7609,
2015-02-23 00:00:00+00:00,34.4056,28.53882,24.349829,6.0800877,78.94135,98.405464,,0.33840322,1010.7601,
2015-02-24 00:00:00+00:00,35.745953,29.222748,24.535702,5.360795,73.90895,98.36598,,0.13578737,1009.35913,
2015-02-25 00:00:00+00:00,33.936302,28.65667,25.321571,8.213814,81.876564,98.326515,,1.7706798,1010.2583,
2015-02-26 00:00:00+00:00,33.576653,28.440596,25.557442,10.348953,87.844154,98.28704,,1.9126494,1010.6574,
2015-02-27 00:00:00+00:00,30.917002,27.124523,24.743317,6.4188075,92.81177,98.247574,,3.0830083,1011.65643,
2015-02-28 00:00:00+00:00,34.157356,28.50845,24.929184,3.5634236,74.779366,98.2081,,0.687103,1010.3556,
2015-03-01 00:00:00+00:00,34.547703,28.592373,24.365057,4.2730346,77.74696,98.16863,,0.20671804,1009.15466,
2015-03-02 00:00:00+00:00,34.738045,28.926298,24.900928,8.539966,76.71458,98.12915,,0.138197,1008.8538,
2015-03-03 00:00:00+00:00,32.328403,28.310223,26.386799,8.889485,90.68217,98.08968,,2.7715147,1009.2528,
2015-03-04 00:00:00+00:00,33.05964,28.343967,25.367342,9.23434,87.65347,98.0707,,3.7400851,1009.3572,
2015-03-05 00:00:00+00:00,32.139576,28.327682,26.24712,7.09464,92.62531,98.054634,,3.3218613,1008.66205,
2015-03-06 00:00:00+00:00,33.06952,29.1614,27.026897,6.377355,86.597145,98.03858,,1.7288091,1008.6671,
2015-03-07 00:00:00+00:00,33.699455,29.245113,27.206678,6.7234073,80.56898,98.02252,,4.4915957,1009.67206,
2015-03-08 00:00:00+00:00,32.12939,28.478828,26.686457,6.0083103,85.54082,98.00647,,0.7595787,1009.97705,
2015-03-09 00:00:00+00:00,35.50933,29.212545,25.266237,6.0009494,74.51264,97.99041,,0.82806814,1009.18195,
2015-03-10 00:00:00+00:00,34.489265,28.746262,24.396017,7.0512896,77.484474,97.97435,,0.48272383,1009.58704,
2015-03-11 00:00:00+00:00,34.319206,29.079979,25.775795,7.042649,80.456314,97.95829,,1.1715913,1009.692,
2015-03-12 00:00:00+00:00,33.39914,29.113695,26.455574,10.551026,76.42815,94.94222,,2.3417614,1009.0969,
2015-03-13 00:00:00+00:00,32.82908,28.94741,26.785353,12.294443,86.39998,97.92618,,1.7208761,1009.1019,
2015-03-14 00:00:00+00:00,33.109016,28.781124,26.315134,12.279374,86.37181,97.91012,,2.201479,1009.4069,
2015-03-15 00:00:00+00:00,32.038956,28.164839,26.194916,11.213092,86.34365,97.89406,,5.9820113,1010.5119,
2015-03-16 00:00:00+00:00,31.318892,27.748556,26.224691,8.749488,91.315475,97.878,,2.061677,1010.51685,
2015-03-17 00:00:00+00:00,32.19883,28.08227,25.804472,8.0396595,83.28731,97.86194,,0.9616268,1008.22186,
2015-03-18 00:00:00+00:00,33.17877,28.565987,26.134253,9.426287,77.259155,95.84588,,1.8536541,1007.1269,
2015-03-19 00:00:00+00:00,30.858706,27.649704,25.764029,10.8095,89.23097,97.82983,,5.283832,1008.0318,
2015-03-20 00:00:00+00:00,29.688643,26.833422,24.793812,5.2239876,89.20282,97.81376,,6.9275484,1008.83673,
2015-03-21 00:00:00+00:00,29.818577,25.267134,22.97359,4.521902,77.174644,96.79771,,0.20567694,1009.5417,
2015-03-22 00:00:00+00:00,34.84852,26.55085,19.903368,5.558591,70.146484,97.78165,,0.0,1009.24677,
2015-03-23 00:00:00+00:00,33.228455,27.084568,21.983149,4.163828,82.11831,97.765594,,0.13700123,1009.3517,
2015-03-24 00:00:00+00:00,33.208397,28.118284,24.66293,5.8915176,87.09015,97.74953,,1.8487644,1009.1567,
2015-03-25 00:00:00+00:00,32.18833,27.901999,24.892708,9.3456335,87.06198,97.733475,,1.9849265,1008.6617,
2015-03-26 00:00:00+00:00,32.91827,28.385715,25.522486,9.6798725,84.03381,97.71742,,1.5052294,1009.0667,
2015-03-27 00:00:00+00:00,30.548206,27.469433,26.302267,8.286847,93.005646,97.701355,,7.523345,1009.67163,
2015-03-28 00:00:00+00:00,33.478146,28.303148,24.832045,6.5523667,81.97748,97.6853,,1.0255398,1009.67664,
2015-03-29 00:00:00+00:00,31.308079,27.63686,25.711824,8.266512,89.94932,97.66924,,1.5035962,1010.08154,
2015-03-30 00:00:00+00:00,32.238018,28.170578,25.841608,7.5683312,83.92115,96.65318,,0.7515411,1009.5866,
2015-03-31 00:00:00+00:00,33.117958,27.804293,24.971384,9.620593,87.89298,97.63713,,3.4149597,1008.7915,
2015-04-01 00:00:00+00:00,31.64789,27.638008,25.901163,9.608776,88.864815,97.62106,,1.3655417,1008.69653,
2015-04-02 00:00:00+00:00,32.927834,27.921724,24.680944,7.540479,79.83665,97.60501,,2.0476668,1009.2016,
2015-04-03 00:00:00+00:00,32.10777,28.30544,26.010723,7.8735433,82.80848,97.58895,,1.3646922,1009.9065,
2015-04-04 00:00:00+00:00,31.937706,27.939157,25.940502,7.863869,84.78031,95.5729,,4.0928526,1009.81146,
2015-04-05 00:00:00+00:00,30.567642,27.322874,25.770283,8.537182,92.75215,97.55684,,5.1827693,1009.31647,
2015-04-06 00:00:00+00:00,30.89758,27.506586,25.95006,5.798148,90.723976,97.54077,,4.431372,1009.5215,
2015-04-07 00:00:00+00:00,30.077518,27.240305,26.079842,4.4284286,92.695816,97.52472,,7.769791,1009.4263,
2015-04-08 00:00:00+00:00,33.45746,28.57402,25.309622,4.763214,82.667656,97.50866,,0.95392704,1008.33136,
2015-04-09 00:00:00+00:00,33.237396,28.457737,25.339397,4.4175477,85.63948,97.4926,,0.68119663,1007.7364,
2015-04-10 00:00:00+00:00,32.517334,28.041452,25.41918,8.145446,88.61132,97.47655,,0.8172256,1007.4412,
2015-04-11 00:00:00+00:00,32.997276,28.47517,25.69896,8.474404,85.583145,97.46049,,1.5659553,1008.14624,
2015-04-12 00:00:00+00:00,32.77721,28.108883,25.328737,8.125423,88.554985,97.444435,,2.1781855,1008.85126,
2015-04-13 00:00:00+00:00,31.107147,27.8926,26.458517,7.439143,90.52681,97.428375,,2.9262347,1010.15625,
2015-04-14 00:00:00+00:00,31.987083,27.626314,25.038296,8.780899,87.49865,97.412315,,4.6944857,1010.16125,
2015-04-15 00:00:00+00:00,31.667023,27.260033,24.668077,11.131274,85.47048,97.396255,,4.217267,1010.16614,
2015-04-16 00:00:00+00:00,32.346962,27.743748,25.147858,10.780683,78.442314,96.380196,,3.8082907,1009.9711,
2015-04-17 00:00:00+00:00,32.6269,27.877464,25.577637,10.430935,75.41415,96.36414,,0.88387376,1009.2761,
2015-04-18 00:00:00+00:00,31.056835,27.061178,24.807415,10.082027,86.38599,97.34807,,3.5347378,1009.7811,
2015-04-19 00:00:00+00:00,29.186773,26.494896,25.737194,8.727001,89.35781,96.33202,,12.029182,1010.5862,
2015-04-20 00:00:00+00:00,29.36671,26.178612,24.716974,5.363851,87.32965,97.31596,,9.988286,1009.89105,
2015-04-21 00:00:00+00:00,30.646648,26.862326,24.496754,7.7010427,85.30148,97.299904,,2.10595,1009.1961,
2015-04-22 00:00:00+00:00,30.376587,26.396042,23.676533,6.6883116,83.27332,94.283844,,4.8223567,1009.201,
2015-04-23 00:00:00+00:00,31.55652,27.479755,24.906313,6.012067,80.24515,93.26779,,4.2781687,1009.906,
2015-04-24 00:00:00+00:00,28.786459,26.313475,25.536089,7.005439,91.21699,97.25173,,11.609982,1010.3111,
2015-04-25 00:00:00+00:00,29.366398,26.49719,25.115871,4.9977202,92.18882,97.23567,,1.697052,1009.81604,
2015-04-26 00:00:00+00:00,30.246336,26.730906,24.545652,5.9898753,91.16065,97.21962,,3.4613593,1009.92096,
2015-04-27 00:00:00+00:00,31.576275,27.61462,25.325428,5.9824944,87.132484,97.20355,,7.6679235,1010.4259,
2015-04-28 00:00:00+00:00,29.956211,27.048338,25.70521,5.975121,91.10432,97.1875,,5.6990576,1010.9309,
2015-04-29 00:00:00+00:00,32.536148,27.632053,24.084988,6.9623823,83.07616,97.17144,,1.6280245,1010.0359,
2015-04-30 00:00:00+00:00,33.51609,28.16577,24.914768,6.9537992,77.04798,97.15537,,1.424283,1009.34094,
2015-05-01 00:00:00+00:00,29.946024,26.899483,25.29455,7.9374013,92.01982,97.13932,,2.7802863,1009.8459,
2015-05-02 00:00:00+00:00,30.225962,27.183199,25.474327,6.2760267,91.991646,97.12326,,4.0002556,1010.25085,
2015-05-03 00:00:00+00:00,31.405901,27.466917,25.254107,6.268287,86.963486,97.10721,,4.2707844,1010.5558,
2015-05-04 00:00:00+00:00,29.443092,26.613733,25.107897,5.267803,91.997925,97.10436,,2.93717,1011.3588,
2015-05-05 00:00:00+00:00,29.580284,26.61055,25.01169,5.2570963,91.03238,97.10153,,4.886695,1011.6618,
2015-05-06 00:00:00+00:00,33.31748,27.907368,24.165483,5.9022408,81.06681,97.098694,,0.4854604,1010.2648,
2015-05-07 00:00:00+00:00,33.604668,27.954185,23.969275,8.180973,84.10126,97.09586,,1.4674956,1009.5677,
2015-05-08 00:00:00+00:00,31.491861,27.551003,24.473066,9.144199,90.1357,97.093025,,2.2532644,1009.1707,
2015-05-09 00:00:00+00:00,31.579054,28.097818,26.176857,6.5184207,89.17015,97.0902,,2.0576332,1008.8737,
2015-05-10 00:00:00+00:00,33.466248,28.294636,25.13065,7.4811273,85.20459,97.08736,,1.930388,1008.5766,
2015-05-11 00:00:00+00:00,31.603437,27.79145,24.98444,7.1415215,92.23903,97.084526,,4.3946543,1008.9797,
2015-05-12 00:00:00+00:00,32.59063,28.63827,26.18823,6.1553483,84.273476,97.08168,,1.234131,1009.18274,
2015-05-13 00:00:00+00:00,31.77782,28.435085,26.442026,8.406309,87.307915,97.07885,,0.9509912,1008.4856,
2015-05-14 00:00:00+00:00,30.615013,27.731905,26.345816,8.389583,90.34236,97.07601,,3.2434728,1007.78864,
2015-05-15 00:00:00+00:00,29.752205,27.028719,25.649609,7.084787,90.3768,97.07318,,8.913881,1009.19165,
2015-05-16 00:00:00+00:00,28.4894,26.525537,26.053398,4.499571,92.41125,97.070335,,15.943988,1010.6946,
2015-05-17 00:00:00+00:00,28.726593,26.422358,25.657188,4.1699176,92.44568,97.067505,,15.99149,1010.7976,
2015-05-18 00:00:00+00:00,30.113783,26.819172,24.760984,3.5214367,89.48013,97.06467,,4.0287333,1010.00055,
2015-05-19 00:00:00+00:00,30.300976,26.81599,25.014772,5.1120167,86.51458,97.06184,,3.4470594,1011.10345,
2015-05-20 00:00:00+00:00,29.288166,26.412806,25.068565,5.7397346,86.54901,97.059,,9.41768,1011.8065,
2015-05-21 00:00:00+00:00,31.12536,27.109623,24.372356,4.4554987,83.58345,97.05617,,1.9448059,1011.30945,
2015-05-22 00:00:00+00:00,32.112553,27.756437,25.27615,5.0820546,85.617905,97.05333,,4.703747,1010.4126,
2015-05-23 00:00:00+00:00,32.299744,27.803257,25.179941,7.6082277,83.65234,97.05049,,3.239198,1010.0155,
2015-05-24 00:00:00+00:00,29.736937,26.650072,24.983732,8.859009,92.68678,97.04765,,7.086131,1010.9185,
2015-05-25 00:00:00+00:00,30.17413,27.146893,25.687523,5.6840305,89.72122,97.04482,,6.6598988,1011.3215,
2015-05-26 00:00:00+00:00,30.66132,26.943708,24.291317,5.6730313,87.75568,97.041985,,5.6606026,1010.9244,
2015-05-27 00:00:00+00:00,30.298513,26.990524,25.045109,4.4038386,90.790115,97.03914,,6.193815,1009.82733,
2015-05-28 00:00:00+00:00,31.085705,26.987343,24.598898,6.2790785,81.824554,97.03631,,6.4886885,1009.63043,
2015-05-29 00:00:00+00:00,32.022896,27.48416,24.352692,7.207062,82.859,97.03348,,0.41389486,1010.6333,
2015-05-30 00:00:00+00:00,31.760088,27.530975,24.556482,5.629494,80.89345,97.03064,,0.9177159,1012.0364,
2015-05-31 00:00:00+00:00,30.847282,27.327793,25.260273,7.17948,86.92789,97.027794,,1.0931,1012.8393,
2015-06-01 00:00:00+00:00,30.434475,27.074612,24.964066,6.854221,87.96233,97.02496,,1.949175,1011.5423,
2015-06-02 00:00:00+00:00,28.071667,25.821426,24.917858,7.7740507,92.99677,97.022125,,9.39567,1010.8453,
2015-06-03 00:00:00+00:00,29.108858,26.418245,25.221647,5.8970523,92.03121,97.019295,,4.7349524,1011.6483,
2015-06-04 00:00:00+00:00,29.746052,26.865063,25.22544,5.8858714,90.06566,97.016464,,5.293056,1011.6512,
2015-06-05 00:00:00+00:00,28.533243,26.311878,25.379232,5.8747354,93.100105,97.013626,,6.559453,1010.8542,
2015-06-06 00:00:00+00:00,28.670433,26.208696,25.083023,6.789486,93.134544,97.01078,,7.404938,1009.6572,
2015-06-07 00:00:00+00:00,29.857628,26.705511,24.986814,7.084731,86.16898,97.00794,,0.355422,1010.4602,
2015-06-08 00:00:00+00:00,30.594822,26.452328,23.840609,8.608683,86.20343,97.00511,,2.239096,1011.2632,
2015-06-09 00:00:00+00:00,29.882011,25.749147,23.094398,8.89942,88.23787,97.00227,,3.9722846,1011.56616,
2015-06-10 00:00:00+00:00,29.769205,26.545963,24.44819,8.270166,87.27231,96.99944,,1.6380295,1011.8692,
2015-06-11 00:00:00+00:00,29.106396,26.192778,24.501982,7.948998,90.30676,96.99661,,4.4031024,1012.6721,
2015-06-12 00:00:00+00:00,28.093586,25.439596,24.855772,4.5774198,92.3412,96.99377,,8.507081,1012.3751,
2015-06-13 00:00:00+00:00,28.98078,25.736414,23.359566,5.4826946,92.37565,96.99094,,4.847058,1011.67804,
2015-06-14 00:00:00+00:00,28.21797,25.933231,24.813358,6.0805874,93.41009,96.988106,,6.1077,1011.78107,
2015-06-15 00:00:00+00:00,29.255165,26.180046,24.617147,7.5866723,90.444534,96.98526,,5.7781763,1012.7841,
2015-06-16 00:00:00+00:00,29.292358,26.226866,24.220942,8.481387,90.47897,96.98243,,4.7745786,1012.98706,
2015-06-17 00:00:00+00:00,29.579552,26.22368,24.074734,5.4422765,89.51343,96.97959,,8.375214,1013.49,
2015-06-18 00:00:00+00:00,29.26674,26.070501,24.228523,6.0358596,90.54786,96.97675,,4.367254,1013.693,
2015-06-19 00:00:00+00:00,28.453936,25.917315,24.632315,9.037186,90.5823,96.973915,,7.435954,1013.396,
2015-06-20 00:00:00+00:00,30.091127,25.914133,23.436108,9.020648,85.616745,96.971085,,0.9864117,1013.09894,
2015-06-21 00:00:00+00:00,28.428318,25.21095,23.2899,9.604455,87.65119,96.96825,,0.1988985,1012.70197,
2015-06-22 00:00:00+00:00,29.465511,25.457767,22.79369,6.8906236,85.68562,96.965416,,1.403722,1012.00507,
2015-06-23 00:00:00+00:00,27.802704,24.954584,22.997484,8.373334,89.72008,96.96257,,2.7294605,1012.40796,
2015-06-24 00:00:00+00:00,28.639894,25.6014,23.651276,8.955155,88.75451,96.95975,,1.5288775,1013.2109,
2015-06-25 00:00:00+00:00,28.327085,24.648216,21.855064,10.726732,88.788956,96.95691,,1.3359866,1013.61383,
2015-06-26 00:00:00+00:00,31.11428,26.095036,22.008858,2.3794124,83.8234,96.95407,,0.10362031,1011.8169,
2015-06-27 00:00:00+00:00,29.201473,24.841852,21.91265,6.2346992,86.85784,96.95123,,3.6568582,1011.0199,
2015-06-28 00:00:00+00:00,25.688663,24.08867,23.61644,9.483409,93.89228,96.948395,,20.965126,1011.42285,
2015-06-29 00:00:00+00:00,26.725855,24.135487,22.720232,9.762214,89.92673,96.94556,,2.018421,1014.32587,
2015-06-30 00:00:00+00:00,27.713049,23.932304,20.824024,6.791783,88.961174,96.94272,,0.4284906,1014.32886,
2015-07-01 00:00:00+00:00,27.20024,24.279123,22.527817,5.6005774,89.99562,96.93989,,0.9722025,1014.8318,
2015-07-02 00:00:00+00:00,28.037432,24.575937,22.231607,7.6502805,88.03005,96.93706,,0.7625265,1014.5348,
2015-07-03 00:00:00+00:00,28.676575,24.623169,22.584808,8.812345,86.0656,96.93808,,1.5369473,1015.23804,
2015-07-04 00:00:00+00:00,29.329372,24.52332,21.983889,8.803093,83.10886,96.96618,,3.6347704,1015.64294,
2015-07-05 00:00:00+00:00,28.782175,24.82347,22.38297,8.793852,85.15211,96.99428,,3.4258351,1015.6479,
2015-07-06 00:00:00+00:00,29.434975,24.773617,21.38205,7.320519,82.19536,97.02238,,0.997927,1015.45294,
2015-07-07 00:00:00+00:00,29.68777,24.823765,21.031128,7.312838,82.23861,97.050476,,0.44501796,1014.45795,
2015-07-08 00:00:00+00:00,29.190573,24.973911,21.880207,7.5973744,87.28186,97.07857,,1.8977445,1013.5629,
2015-07-09 00:00:00+00:00,29.24337,25.47406,23.029287,8.757008,85.32512,97.10667,,0.8961076,1012.4679,
2015-07-10 00:00:00+00:00,29.496168,25.474209,22.878366,7.8730435,83.36837,97.134766,,0.33719638,1013.3729,
2015-07-11 00:00:00+00:00,29.698969,25.474358,22.577444,7.5735025,85.41162,97.16286,,1.9173981,1014.37787,
2015-07-12 00:00:00+00:00,29.80177,25.42451,22.226524,6.9835997,82.45489,97.19096,,0.56590766,1014.08276,
2015-07-13 00:00:00+00:00,28.354567,24.974653,22.575603,8.138996,86.49812,97.21905,,0.9086323,1013.58777,
2015-07-14 00:00:00+00:00,29.507362,25.274805,22.674686,8.711219,84.54138,97.24716,,2.0516531,1012.89276,
2015-07-15 00:00:00+00:00,28.360165,25.174952,23.123764,9.572306,88.58463,97.275246,,5.4905624,1013.5978,
2015-07-16 00:00:00+00:00,27.062965,24.775103,23.922844,9.562282,90.627884,97.30335,,0.9183758,1014.4027,
2015-07-17 00:00:00+00:00,26.965765,24.325249,23.471924,8.394422,92.671135,97.33145,,5.2997365,1013.6077,
2015-07-18 00:00:00+00:00,27.718563,24.6754,23.321001,9.542276,88.7144,97.35955,,4.27834,1012.41266,
2015-07-19 00:00:00+00:00,26.471361,24.075544,23.270084,10.398864,90.75765,97.38765,,3.5976882,1013.01764,
2015-07-20 00:00:00+00:00,28.17416,24.475693,22.46916,8.945209,87.800896,97.41575,,1.9802067,1014.0226,
2015-07-21 00:00:00+00:00,27.57696,24.075842,21.968239,8.935852,85.84415,97.44383,,1.2860727,1014.42755,
2015-07-22 00:00:00+00:00,27.829758,23.775991,21.26732,8.350607,86.8874,97.47193,,0.82147396,1014.3325,
2015-07-23 00:00:00+00:00,28.482557,23.32614,18.9664,7.7665744,83.93066,97.50004,,0.235592,1014.5376,
2015-07-24 00:00:00+00:00,26.135357,23.126284,21.465479,5.459655,87.97391,97.52813,,1.4189215,1014.8424,
2015-07-25 00:00:00+00:00,25.988157,22.826435,20.964558,6.3151,86.01716,97.55623,,1.5430473,1015.2475,
2015-07-26 00:00:00+00:00,26.190958,22.976582,21.213636,7.1687527,87.06042,97.584335,,8.817361,1015.65247,
2015-07-27 00:00:00+00:00,28.593756,23.626732,19.86272,6.3019137,81.10367,97.61243,,0.35884875,1015.05743,
2015-07-28 00:00:00+00:00,28.046555,23.67688,20.311798,7.1537867,89.14691,97.64052,,1.4410113,1014.36237,
2015-07-29 00:00:00+00:00,23.79935,22.377028,22.210878,7.7180243,95.19017,97.66862,,22.664833,1014.1674,
2015-07-30 00:00:00+00:00,27.95215,24.177177,21.959955,5.425533,86.23342,97.696724,,0.96829146,1014.8723,
2015-07-31 00:00:00+00:00,29.754953,24.177326,19.309036,5.990383,81.27668,97.724815,,0.12152078,1015.3773,
2015-08-01 00:00:00+00:00,29.95775,25.227474,21.508118,4.5593395,85.31993,97.752914,,1.4641292,1014.68225,
2015-08-02 00:00:00+00:00,26.810549,24.177624,23.257195,7.685859,93.36318,97.781006,,3.9202073,1014.0873,
2015-08-03 00:00:00+00:00,26.11335,23.927773,22.706274,9.38403,92.40643,97.8091,,6.027393,1013.6923,
2015-08-04 00:00:00+00:00,26.616146,24.227917,23.255354,8.237975,90.449684,97.83721,,2.9643724,1013.29724,
2015-08-05 00:00:00+00:00,27.568945,23.978067,22.204432,7.9456134,88.49294,97.86531,,1.1162614,1013.4022,
2015-08-06 00:00:00+00:00,28.521746,23.728216,20.603514,7.9373326,86.536194,97.8934,,1.1209385,1012.90717,
2015-08-07 00:00:00+00:00,28.724546,23.728363,20.002592,6.79634,84.57944,97.92149,,0.25014937,1011.9122,
2015-08-08 00:00:00+00:00,28.777346,24.128511,20.801672,5.940601,81.622696,97.94959,,0.5024282,1011.7171,
2015-08-09 00:00:00+00:00,30.030144,24.928661,20.95075,5.3692317,83.66595,97.9777,,0.50458336,1011.72217,
2015-08-10 00:00:00+00:00,29.832943,25.078808,21.54983,7.3397183,83.709206,98.0058,,0.7601478,1011.92706,
2015-08-11 00:00:00+00:00,29.435741,24.928959,22.04891,8.178086,84.75246,98.03389,,1.0179479,1011.33203,
2015-08-12 00:00:00+00:00,30.58854,25.479105,22.047989,8.4512825,82.79571,98.06198,,0.25560507,1010.83704,
2015-08-13 00:00:00+00:00,29.491339,25.079254,22.29707,9.5681505,87.83896,98.09009,,1.1553172,1012.04205,
