date,temperature_2m_max,temperature_2m_mean,temperature_2m_min,wind_speed_10m_mean,relative_humidity_2m_mean,relative_humidity_2m_max,rain_sum,precipitation_sum,pressure_msl_mean,cloud_cover_mean
2015-01-01 00:00:00+00:00,34.693233,29.552048,26.483814,5.381774,77.68006,100.0,,0.0,1011.4014,2.0204887
2015-01-02 00:00:00+00:00,34.249306,28.868038,25.253563,4.766858,74.77187,93.707466,,0.0,1011.30304,2.0495949
2015-01-03 00:00:00+00:00,33.280037,27.674948,23.326162,4.4703507,72.83687,94.63476,,0.0,1011.3161,13.982174
2015-01-04 00:00:00+00:00,32.61077,27.781853,24.648764,4.8125196,71.901855,90.56206,,0.0,1011.5292,3.9147606
2015-01-05 00:00:00+00:00,32.841507,27.288763,23.271366,5.480159,68.96684,88.48934,,0.0,1011.1422,8.84734
2015-01-06 00:00:00+00:00,32.27224,27.395672,23.993967,4.210616,71.03184,92.41664,,0.0,1011.65533,12.779919
2015-01-07 00:00:00+00:00,33.70297,27.35258,23.466568,3.9051425,79.096825,97.34394,,0.0,1011.16846,0.7125015
2015-01-08 00:00:00+00:00,32.1337,27.809488,24.33917,5.231476,78.16182,98.27123,,0.0,1010.6815,16.64508
2015-01-09 00:00:00+00:00,32.114433,27.816397,25.311771,5.256154,80.22681,99.19852,,0.0,1009.8946,0.5776634
2015-01-10 00:00:00+00:00,35.14517,29.223305,25.034374,3.3005583,78.2918,98.12582,,0.0,1009.10754,13.510242
2015-01-11 00:00:00+00:00,32.975906,29.63021,26.506975,3.9792695,76.35678,97.053116,,0.0,1010.4207,10.4428215
2015-01-12 00:00:00+00:00,37.256638,30.18712,26.779575,3.3315945,82.421776,99.98041,,0.0,1009.83374,0.37540436
2015-01-13 00:00:00+00:00,33.987366,29.694029,26.952179,4.6860375,89.48676,100.0,,0.0,1009.44684,67.30798
2015-01-14 00:00:00+00:00,34.418102,30.100935,27.22478,5.0441737,85.55176,100.0,,0.0,1008.5599,10.240562
2015-01-15 00:00:00+00:00,34.048832,30.257847,27.19738,5.4054937,75.616745,100.0,,0.0,1009.073,73.17315
2015-01-16 00:00:00+00:00,34.229565,30.164755,27.769985,4.7517724,72.68174,95.68959,,0.0,1010.086,100.0
2015-01-17 00:00:00+00:00,33.910297,29.971663,26.792585,5.114776,75.746735,93.616875,,0.0,1009.799,88.03831
2015-01-18 00:00:00+00:00,33.19103,28.67857,25.315187,6.5086727,69.81172,94.544174,,0.0,1010.0121,87.97089
2015-01-19 00:00:00+00:00,33.721764,28.835482,26.337786,4.4738483,82.87671,100.0,,0.0,1010.8252,12.903473
2015-01-20 00:00:00+00:00,33.502495,29.042389,25.610392,4.8401723,80.9417,100.0,,0.0,1010.73816,29.836052
2015-01-21 00:00:00+00:00,33.43323,29.649298,25.682993,4.1677794,66.00669,90.32606,,0.0,1010.05133,90.76863
2015-01-22 00:00:00+00:00,34.21396,29.256203,25.905594,6.6292343,71.07168,92.25335,,0.0,1009.7644,59.701218
2015-01-23 00:00:00+00:00,33.744698,29.313112,25.828196,3.8555355,78.13667,99.18064,,0.0,1010.2774,13.633793
2015-01-24 00:00:00+00:00,33.825424,29.470018,25.950796,5.2815495,78.20167,100.0,,0.0,1010.39044,50.566376
2015-01-25 00:00:00+00:00,34.35616,30.426928,27.573399,3.8907804,70.26665,97.03523,,0.0,1010.1036,86.49896
2015-01-26 00:00:00+00:00,38.33689,29.983837,26.396002,3.908468,80.33164,100.0,,0.0,1009.8166,6.4315376
2015-01-27 00:00:00+00:00,33.667625,29.490747,26.518602,4.6400547,82.39664,100.0,,0.0,1010.3297,14.364117
2015-01-28 00:00:00+00:00,32.54836,29.047655,26.491203,5.019606,69.46162,93.81711,,0.0,1010.7428,0.0
2015-01-29 00:00:00+00:00,36.27909,29.304562,25.713804,3.2414694,84.52661,100.0,,0.0,1010.35583,21.229282
2015-01-30 00:00:00+00:00,32.559822,29.161469,26.486406,4.3414483,83.5916,100.0,,0.0,1010.16907,31.161858
